SID,Age,Sex,Language,Experimenter,Coder,Exclude,Exclusion_reason,Knower_level,Task,Trial_number,Task_item,Response,Correct,Mem_check_1,Mem_check_2,Counted,Notes,Exclude_trial,Exclude_trial_reason
small_sf_1_25,3.619438741,M,English,AP,SLu,0,,2,Give_N,3,3,3,1,NA,NA,1,,0,
small_sf_1_25,3.619438741,M,English,AP,SLu,0,,2,Give_N,4,4,3,0,NA,NA,1,5->3,0,
small_sf_1_25,3.619438741,M,English,AP,SLu,0,,2,Give_N,5,3,3,1,NA,NA,1,,0,
small_sf_1_25,3.619438741,M,English,AP,SLu,0,,2,Give_N,6,4,3,0,NA,NA,1,5->3,0,
small_sf_1_25,3.619438741,M,English,AP,SLu,0,,2,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_25,3.619438741,M,English,AP,SLu,0,,2,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_25,3.619438741,M,English,AP,SLu,0,,2,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_25,3.619438741,M,English,AP,SLu,0,,2,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_25,3.619438741,M,English,AP,SLu,0,,2,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_25,3.619438741,M,English,AP,SLu,0,,2,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_25,3.619438741,M,English,AP,SLu,0,,2,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_25,3.619438741,M,English,AP,SLu,0,,2,Highest_count,NA,NA,13,NA,NA,NA,NA,,0,
small_sf_1_25,3.619438741,M,English,AP,SLu,0,,2,HC_error,NA,NA,15,NA,NA,NA,NA,,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,SF,Training,0,2,0,0,0,NA,,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,SF,1,1,2,1,1,,NA,,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,SF,2,3,5,0,1,,NA,,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,SF,3,5,6,1,1,,NA,,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,SF,4,2,3,1,1,,NA,,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,SF,5,4,6,0,1,,NA,,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,SF,6,3,4,1,1,,NA,,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,SF,7,5,7,0,1,,NA,,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,SF,8,1,2,1,1,,NA,,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,SF,9,2,3,1,1,,NA,,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,SF,10,4,6,0,1,,NA,,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,Give_N,2,2,2,1,NA,NA,1,,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,Give_N,3,3,3,1,NA,NA,1,,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,Give_N,4,4,4,1,NA,NA,1,10->4,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,Give_N,5,3,3,1,NA,NA,1,,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,Give_N,6,4,5,0,NA,NA,1,,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,Give_N,7,3,3,1,NA,NA,1,,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,Highest_count,NA,NA,13,NA,NA,NA,NA,,0,
small_sf_1_26,3.455167693,F,English,AP,SLu,0,,3,HC_error,NA,NA,16,NA,NA,NA,NA,,0,
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,SF,Training,0,1,1,0,0,NA,,0,
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,SF,1,1,2,1,0,0,NA,,0,
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,SF,2,3,4,1,0,0,NA,,0,
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,SF,3,5,6,1,1,,NA,,0,
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,SF,4,2,4,0,0,1,NA,,0,
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,SF,5,4,5,1,0,0,NA,,0,
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,SF,6,3,5,0,0,1,NA,,0,
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,SF,7,5,7,0,0,1,NA,,0,
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,SF,8,1,2,1,0,0,NA,,0,
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,SF,9,2,4,0,0,0,NA,,0,
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,SF,10,4,5,1,0,0,NA,,0,
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,Give_N,2,2,2,1,NA,NA,1,,0,
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,Give_N,3,3,2,0,NA,NA,1,,0,
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,Give_N,4,2,2,1,NA,NA,1,,0,
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,Give_N,5,3,2,0,NA,NA,1,,0,
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,Give_N,6,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,Highest_count,NA,NA,3,NA,NA,NA,NA,,0,
small_sf_1_27,3.383983573,M,English,AP,SLu,0,,1,HC_error,NA,NA,IDK,NA,NA,NA,NA,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,SF,Training,0,1,1,0,0,NA,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,SF,1,1,3,0,1,,NA,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,SF,2,3,5,0,1,,NA,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,SF,3,5,6,1,1,,NA,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,SF,4,2,3,1,1,,NA,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,SF,5,4,5,1,1,,NA,5 or 4,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,SF,6,3,5,0,1,,NA,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,SF,7,5,7,0,1,,NA,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,SF,8,1,2,1,1,,NA,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,SF,9,2,3,1,0,1,NA,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,SF,10,4,5,1,1,,NA,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,Give_N,2,2,2,1,NA,NA,1,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,Give_N,3,3,3,1,NA,NA,1,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,Give_N,4,4,10,0,NA,NA,1,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,Give_N,5,3,4,0,NA,NA,1,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,Give_N,6,2,2,1,NA,NA,1,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,Give_N,7,3,3,1,NA,NA,1,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,Give_N,8,4,10,0,NA,NA,1,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,Highest_count,NA,NA,5,NA,NA,NA,NA,,0,
small_sf_1_28,3.668720055,M,English,AP,SLu,0,,3,HC_error,NA,NA,NA,NA,NA,NA,NA,NR,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,SF,Training,0,1,1,1,,NA,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,SF,1,1,2,1,0,1,NA,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,SF,2,3,4,1,1,,NA,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,SF,3,5,7,0,1,,NA,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,SF,4,2,4,0,1,,NA,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,SF,5,4,6,0,1,,NA,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,SF,6,3,5,0,1,,NA,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,SF,7,5,6,1,1,,NA,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,SF,8,1,2,1,1,,NA,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,SF,9,2,3,1,1,,NA,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,SF,10,4,5,1,1,,NA,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,Give_N,2,2,2,1,NA,NA,1,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,Give_N,3,3,3,1,NA,NA,1,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,Give_N,4,4,5,0,NA,NA,1,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,Give_N,5,3,5,0,NA,NA,1,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,Give_N,6,2,2,1,NA,NA,1,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,Give_N,7,3,7,0,NA,NA,1,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,Give_N,8,2,2,1,NA,NA,1,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,Highest_count,NA,NA,6,NA,NA,NA,NA,,0,
small_sf_1_29,3.23613963,M,English,AP,SLu,0,,2,HC_error,NA,NA,5,NA,NA,NA,NA,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,SF,Training,0,1,1,0,0,NA,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,SF,1,1,2,1,1,,NA,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,SF,2,3,4,1,1,,NA,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,SF,3,5,7,0,1,,NA,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,SF,4,2,4,0,1,,NA,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,SF,5,4,5,1,1,,NA,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,SF,6,3,5,0,0,1,NA,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,SF,7,5,6,1,1,,NA,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,SF,8,1,2,1,1,,NA,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,SF,9,2,4,0,1,,NA,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,SF,10,4,6,0,1,,NA,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,Give_N,2,2,2,1,NA,NA,0,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,Give_N,3,3,3,1,NA,NA,0,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,Give_N,4,4,5,0,NA,NA,0,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,Give_N,5,3,10,0,NA,NA,0,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,Give_N,6,2,2,1,NA,NA,0,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,Give_N,7,3,3,1,NA,NA,0,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,Highest_count,NA,NA,2,NA,NA,NA,NA,,0,
small_sf_1_30,2.981519507,F,English,AP,SLu,0,,3,HC_error,NA,NA,IDK,NA,NA,NA,NA,,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,SF,Training,0,1,1,0,1,NA,,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,SF,1,1,2,1,1,,NA,,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,SF,2,3,4,1,1,,NA,,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,SF,3,5,7,0,1,,NA,,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,SF,4,2,3,1,1,,NA,,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,SF,5,4,6,0,1,,NA,,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,SF,6,3,3,0,1,,NA,insisted on 3 as an alternatives,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,SF,7,5,6,1,1,,NA,,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,SF,8,1,2,1,1,,NA,,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,SF,9,2,3,1,1,,NA,,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,SF,10,4,6,0,1,,NA,,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,Give_N,2,2,2,1,NA,NA,1,,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,Give_N,3,3,3,1,NA,NA,1,,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,Give_N,4,4,6,0,NA,NA,1,,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,Give_N,5,3,4,0,NA,NA,1,,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,Give_N,6,2,2,1,NA,NA,1,,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,Give_N,7,3,4,0,NA,NA,1,,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,Highest_count,NA,NA,6,NA,NA,NA,NA,,0,
small_sf_1_31,3.72347707,F,English,AP,SLu,0,,2,HC_error,NA,NA,8,NA,NA,NA,NA,,0,
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,SF,Training,0,1,1,0,1,NA,,0,
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,SF,1,1,2,1,1,,NA,,0,
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,SF,2,3,5,0,1,,NA,,0,
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,SF,3,5,6,1,1,,NA,,0,
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,SF,4,2,4,0,1,,NA,,0,
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,SF,5,4,5,1,0,1,NA,,0,
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,SF,6,3,4,1,1,,NA,,0,
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,SF,7,5,7,0,1,,NA,,0,
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,SF,8,1,3,0,0,1,NA,,0,
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,SF,9,2,3,1,1,,NA,,0,
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,SF,10,4,6,0,0,1,NA,,0,
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,Give_N,2,2,2,1,NA,NA,1,,0,
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,Give_N,3,3,5,0,NA,NA,1,,0,
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,Give_N,4,2,2,1,NA,NA,1,,0,
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,Give_N,5,3,8,0,NA,NA,1,,0,
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,Give_N,6,2,2,1,NA,NA,1,,0,
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,Highest_count,NA,NA,7,NA,NA,NA,NA,counted higher during Give-N,0,
small_sf_1_32,3.564681725,M,English,AP,SLu,0,,2,HC_error,NA,NA,IDK,NA,NA,NA,NA,,0,
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,SF,Training,0,1,1,0,0,NA,,0,
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,SF,1,1,3,0,1,,NA,,0,
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,SF,2,3,5,0,1,,NA,,0,
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,SF,3,5,7,0,0,0,NA,,0,
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,SF,4,2,3,1,1,,NA,,0,
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,SF,5,4,6,0,0,0,NA,,0,
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,SF,6,3,5,0,1,,NA,,0,
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,SF,7,5,6,1,0,1,NA,,0,
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,SF,8,1,3,0,1,,NA,,0,
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,SF,9,2,3,1,0,0,NA,,0,
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,SF,10,4,5,1,0,0,NA,,0,
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,Give_N,2,2,3,0,NA,NA,1,,0,
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,Give_N,3,1,1,1,NA,NA,0,,0,
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,Give_N,4,2,3,0,NA,NA,1,,0,
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,Give_N,5,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,Give_N,6,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,Highest_count,NA,NA,10,NA,NA,NA,NA,,0,
small_sf_1_33,2.836413415,M,English,AP,SLu,0,,1,HC_error,NA,NA,IDK,NA,NA,NA,NA,,0,
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,SF,Training,0,1,1,1,,NA,,0,
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,SF,1,1,1,0,1,,NA,insisted on 1 as an alternatives,0,
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,SF,2,3,4,1,1,,NA,,0,
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,SF,3,5,7,0,1,,NA,,0,
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,SF,4,2,3,1,1,,NA,,0,
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,SF,5,4,5,1,1,,NA,,0,
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,SF,6,3,4,1,1,,NA,,0,
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,SF,7,5,7,0,1,,NA,,0,
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,SF,8,1,2,1,1,,NA,,0,
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,SF,9,2,3,1,1,,NA,,0,
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,SF,10,4,5,1,1,,NA,,0,
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,Give_N,1,1,1,1,NA,NA,0,,0,
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,Give_N,2,2,2,1,NA,NA,1,,0,
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,Give_N,3,3,3,1,NA,NA,1,,0,
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,Give_N,4,4,5,0,NA,NA,1,,0,
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,Give_N,5,3,3,1,NA,NA,1,,0,
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,Give_N,6,4,5,0,NA,NA,1,,0,
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
small_sf_1_34,3.646817248,F,English,AP,SLu,0,,3,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
